partner_description,year,population,cty_code
Iceland,2007,305.4150085449219,4000
Iceland,2008,310.0329895019531,4000
Iceland,2009,314.3359985351563,4000
Iceland,2010,318.0419921875,4000
Iceland,2011,321.0299987792969,4000
Iceland,2012,323.4070129394531,4000
Iceland,2013,325.3919982910156,4000
Iceland,2014,327.3179931640625,4000
Iceland,2015,329.4249877929688,4000
Norway,1950,3265.278076171875,4039
Norway,1951,3300.422119140625,4039
Norway,1952,3333.89501953125,4039
Norway,1953,3366.281005859375,4039
Norway,1954,3398.028076171875,4039
Norway,1955,3429.430908203125,4039
Norway,1956,3460.639892578125,4039
Norway,1957,3491.656982421875,4039
Norway,1958,3522.361083984375,4039
Norway,1959,3552.544921875,4039
Norway,1960,3582.01611328125,4039
Norway,1961,3610.7099609375,4039
Norway,1962,3638.791015625,4039
Norway,1963,3666.68994140625,4039
Norway,1964,3694.987060546875,4039
Norway,1965,3724.06494140625,4039
Norway,1966,3754.010009765625,4039
Norway,1967,3784.5791015625,4039
Norway,1968,3815.39892578125,4039
Norway,1969,3845.931884765625,4039
Norway,1970,3875.718994140625,4039
Norway,1971,3904.75,4039
Norway,1972,3932.945068359375,4039
Norway,1973,3959.705078125,4039
Norway,1974,3984.291015625,4039
Norway,1975,4006.220947265625,4039
Norway,1976,4025.297119140625,4039
Norway,1977,4041.7890625,4039
Norway,1978,4056.280029296875,4039
Norway,1979,4069.6259765625,4039
Norway,1980,4082.52490234375,4039
Norway,1981,4095.177001953125,4039
Norway,1982,4107.65478515625,4039
Norway,1983,4120.38623046875,4039
Norway,1984,4133.8330078125,4039
Norway,1985,4148.35498046875,4039
Norway,1986,4164.166015625,4039
Norway,1987,4181.326171875,4039
Norway,1988,4199.81689453125,4039
Norway,1989,4219.5322265625,4039
Norway,1990,4240.375,4039
Norway,1991,4262.3671875,4039
Norway,1992,4285.50390625,4039
Norway,1993,4309.60595703125,4039
Norway,1994,4334.43408203125,4039
Norway,1995,4359.7880859375,4039
Norway,1996,4385.951171875,4039
Norway,1997,4412.9580078125,4039
Norway,1998,4440.10888671875,4039
Norway,1999,4466.4677734375,4039
Norway,2000,4491.57177734375,4039
Norway,2001,4514.9072265625,4039
Norway,2002,4537.240234375,4039
Norway,2003,4560.94677734375,4039
Norway,2004,4589.2412109375,4039
Norway,2005,4624.38818359375,4039
Norway,2006,4667.10498046875,4039
Norway,2007,4716.583984375,4039
Norway,2008,4771.6328125,4039
Norway,2009,4830.37109375,4039
Norway,2010,4891.2509765625,4039
Norway,2011,4953.94482421875,4039
Norway,2012,5018.3671875,4039
Norway,2013,5083.4501953125,4039
Norway,2014,5147.97021484375,4039
Norway,2015,5210.966796875,4039
Sweden,1950,7009.9130859375,4010
Sweden,1951,7072.080078125,4010
Sweden,1952,7125.5390625,4010
Sweden,1953,7173.12109375,4010
Sweden,1954,7217.17578125,4010
Sweden,1955,7259.5791015625,4010
Sweden,1956,7301.7080078125,4010
Sweden,1957,7344.4658203125,4010
Sweden,1958,7388.31689453125,4010
Sweden,1959,7433.373046875,4010
Sweden,1960,7479.60205078125,4010
Sweden,1961,7527.0810546875,4010
Sweden,1962,7576.19189453125,4010
Sweden,1963,7627.72216796875,4010
Sweden,1964,7682.60302734375,4010
Sweden,1965,7741.1669921875,4010
Sweden,1966,7804.2001953125,4010
Sweden,1967,7870.64208984375,4010
Sweden,1968,7936.72607421875,4010
Sweden,1969,7997.3798828125,4010
Sweden,1970,8049.048828125,4010
Sweden,1971,8090.0439453125,4010
Sweden,1972,8121.56005859375,4010
Sweden,1973,8146.47216796875,4010
Sweden,1974,8169.14111328125,4010
Sweden,1975,8192.693359375,4010
Sweden,1976,8218.6298828125,4010
Sweden,1977,8245.974609375,4010
Sweden,1978,8272.4990234375,4010
Sweden,1979,8294.83203125,4010
Sweden,1980,8310.9150390625,4010
Sweden,1981,8319.8095703125,4010
Sweden,1982,8323.4658203125,4010
Sweden,1983,8326.1962890625,4010
Sweden,1984,8333.904296875,4010
Sweden,1985,8350.814453125,4010
Sweden,1986,8377.86328125,4010
Sweden,1987,8413.658203125,4010
Sweden,1988,8457.1083984375,4010
Sweden,1989,8506.236328125,4010
Sweden,1990,8559.107421875,4010
Sweden,1991,8616.53515625,4010
Sweden,1992,8677.787109375,4010
Sweden,1993,8737.5,4010
Sweden,1994,8788.6962890625,4010
Sweden,1995,8826.7197265625,4010
Sweden,1996,8849.419921875,4010
Sweden,1997,8859.1064453125,4010
Sweden,1998,8861.2041015625,4010
Sweden,1999,8863.5947265625,4010
Sweden,2000,8872.2841796875,4010
Sweden,2001,8888.6748046875,4010
Sweden,2002,8911.8994140625,4010
Sweden,2003,8942.92578125,4010
Sweden,2004,8982.2822265625,4010
Sweden,2005,9030.1630859375,4010
Sweden,2006,9087.2509765625,4010
Sweden,2007,9153.31640625,4010
Sweden,2008,9226.3330078125,4010
Sweden,2009,9303.431640625,4010
Sweden,2010,9382.296875,4010
Sweden,2011,9462.3515625,4010
Sweden,2012,9543.45703125,4010
Sweden,2013,9624.2470703125,4010
Sweden,2014,9703.2470703125,4010
Sweden,2015,9779.42578125,4010
Finland,1950,4008.299072265625,4050
Finland,1951,4049.68896484375,4050
Finland,1952,4095.1298828125,4050
Finland,1953,4142.35302734375,4050
Finland,1954,4189.55908203125,4050
Finland,1955,4235.4228515625,4050
Finland,1956,4279.10791015625,4050
Finland,1957,4320.25,4050
Finland,1958,4358.90087890625,4050
Finland,1959,4395.4267578125,4050
Finland,1960,4430.22802734375,4050
Finland,1961,4463.43212890625,4050
Finland,1962,4494.623046875,4050
Finland,1963,4522.72705078125,4050
Finland,1964,4546.3427734375,4050
Finland,1965,4564.68994140625,4050
Finland,1966,4577.033203125,4050
Finland,1967,4584.26416015625,4050
Finland,1968,4589.22607421875,4050
Finland,1969,4595.80712890625,4050
Finland,1970,4606.740234375,4050
Finland,1971,4623.38916015625,4050
Finland,1972,4644.84716796875,4050
Finland,1973,4668.81298828125,4050
Finland,1974,4691.81787109375,4050
Finland,1975,4711.458984375,4050
Finland,1976,4726.80322265625,4050
Finland,1977,4738.94921875,4050
Finland,1978,4749.93994140625,4050
Finland,1979,4762.7578125,4050
Finland,1980,4779.4541015625,4050
Finland,1981,4800.89892578125,4050
Finland,1982,4826.134765625,4050
Finland,1983,4853.19580078125,4050
Finland,1984,4879.22216796875,4050
Finland,1985,4902.21923828125,4050
Finland,1986,4921.29296875,4050
Finland,1987,4937.2587890625,4050
Finland,1988,4951.88623046875,4050
Finland,1989,4967.77587890625,4050
Finland,1990,4986.705078125,4050
Finland,1991,5009.380859375,4050
Finland,1992,5034.89794921875,4050
Finland,1993,5061.46484375,4050
Finland,1994,5086.4990234375,4050
Finland,1995,5108.17578125,4050
Finland,1996,5126.02099609375,4050
Finland,1997,5140.7548828125,4050
Finland,1998,5153.22900390625,4050
Finland,1999,5164.77978515625,4050
Finland,2000,5176.48193359375,4050
Finland,2001,5188.44580078125,4050
Finland,2002,5200.6318359375,4050
Finland,2003,5213.7998046875,4050
Finland,2004,5228.841796875,4050
Finland,2005,5246.3681640625,4050
Finland,2006,5266.60009765625,4050
Finland,2007,5289.3330078125,4050
Finland,2008,5314.169921875,4050
Finland,2009,5340.48486328125,4050
Finland,2010,5367.69287109375,4050
Finland,2011,5395.81591796875,4050
Finland,2012,5424.64404296875,4050
Finland,2013,5453.06103515625,4050
Finland,2014,5479.66015625,4050
Finland,2015,5503.45703125,4050
Austria,1950,6936.44482421875,4330
Austria,1951,6930.34814453125,4330
Austria,1952,6929.2890625,4330
Austria,1953,6932.4267578125,4330
Austria,1954,6939.22998046875,4330
Austria,1955,6949.48193359375,4330
Austria,1956,6963.2978515625,4330
Austria,1957,6981.10498046875,4330
Austria,1958,7003.5751953125,4330
Austria,1959,7031.51318359375,4330
Austria,1960,7065.52490234375,4330
Austria,1961,7105.65380859375,4330
Austria,1962,7151.0771484375,4330
Austria,1963,7199.9619140625,4330
Austria,1964,7249.85498046875,4330
Austria,1965,7298.7939453125,4330
Austria,1966,7345.865234375,4330
Austria,1967,7390.85302734375,4330
Austria,1968,7433.328125,4330
Austria,1969,7473.05810546875,4330
Austria,1970,7509.74609375,4330
Austria,1971,7543.451171875,4330
Austria,1972,7573.66015625,4330
Austria,1973,7598.9248046875,4330
Austria,1974,7617.43212890625,4330
Austria,1975,7628.13818359375,4330
Austria,1976,7630.5361328125,4330
Austria,1977,7625.72412109375,4330
Austria,1978,7616.30908203125,4330
Austria,1979,7605.88818359375,4330
Austria,1980,7597.26904296875,4330
Austria,1981,7591.6181640625,4330
Austria,1982,7588.95703125,4330
Austria,1983,7589.5732421875,4330
Austria,1984,7593.39697265625,4330
Austria,1985,7600.51416015625,4330
Austria,1986,7610.43505859375,4330
Austria,1987,7623.7001953125,4330
Austria,1988,7642.47900390625,4330
Austria,1989,7669.60107421875,4330
Austria,1990,7706.57080078125,4330
Austria,1991,7755.14306640625,4330
Austria,1992,7813.39306640625,4330
Austria,1993,7874.6748046875,4330
Austria,1994,7929.9111328125,4330
Austria,1995,7972.8330078125,4330
Austria,1996,8000.453125,4330
Austria,1997,8015.255859375,4330
Austria,1998,8023.166015625,4330
Austria,1999,8032.953125,4330
Austria,2000,8050.8837890625,4330
Austria,2001,8078.876953125,4330
Austria,2002,8114.6982421875,4330
Austria,2003,8155.4658203125,4330
Austria,2004,8196.6240234375,4330
Austria,2005,8234.8583984375,4330
Austria,2006,8269.3720703125,4330
Austria,2007,8301.2900390625,4330
Austria,2008,8331.46484375,4330
Austria,2009,8361.3623046875,4330
Austria,2010,8391.986328125,4330
Austria,2011,8423.55859375,4330
Austria,2012,8455.4765625,4330
Austria,2013,8486.9619140625,4330
Austria,2014,8516.916015625,4330
Austria,2015,8544.5859375,4330
Switzerland,1950,4668.087890625,4419
Switzerland,1951,4726.283203125,4419
Switzerland,1952,4788.9580078125,4419
Switzerland,1953,4851.98681640625,4419
Switzerland,1954,4912.884765625,4419
Switzerland,1955,4970.81005859375,4419
Switzerland,1956,5026.6640625,4419
Switzerland,1957,5082.9931640625,4419
Switzerland,1958,5143.671875,4419
Switzerland,1959,5213.39697265625,4419
Switzerland,1960,5296.1201171875,4419
Switzerland,1961,5393.4111328125,4419
Switzerland,1962,5503,4419
Switzerland,1963,5618.16015625,4419
Switzerland,1964,5729.46484375,4419
Switzerland,1965,5829.9580078125,4419
Switzerland,1966,5916.9111328125,4419
Switzerland,1967,5991.68115234375,4419
Switzerland,1968,6056.35791015625,4419
Switzerland,1969,6114.71923828125,4419
Switzerland,1970,6169.35693359375,4419
Switzerland,1971,6221.6337890625,4419
Switzerland,1972,6270.11181640625,4419
Switzerland,1973,6311.4677734375,4419
Switzerland,1974,6341.05078125,4419
Switzerland,1975,6356.17822265625,4419
Switzerland,1976,6355.2451171875,4419
Switzerland,1977,6341.2158203125,4419
Switzerland,1978,6321.5830078125,4419
Switzerland,1979,6306.578125,4419
Switzerland,1980,6303.60791015625,4419
Switzerland,1981,6315.798828125,4419
Switzerland,1982,6341.369140625,4419
Switzerland,1983,6376.791015625,4419
Switzerland,1984,6416.27490234375,4419
Switzerland,1985,6455.68017578125,4419
Switzerland,1986,6493.44189453125,4419
Switzerland,1987,6531.16015625,4419
Switzerland,1988,6571.4609375,4419
Switzerland,1989,6618.26806640625,4419
Switzerland,1990,6673.919921875,4419
Switzerland,1991,6739.9951171875,4419
Switzerland,1992,6814.18603515625,4419
Switzerland,1993,6890.2998046875,4419
Switzerland,1994,6959.85986328125,4419
Switzerland,1995,7017.0419921875,4419
Switzerland,1996,7059.6328125,4419
Switzerland,1997,7090.17578125,4419
Switzerland,1998,7113.5048828125,4419
Switzerland,1999,7136.81298828125,4419
Switzerland,2000,7165.5810546875,4419
Switzerland,2001,7200.94482421875,4419
Switzerland,2002,7242.0341796875,4419
Switzerland,2003,7289.90087890625,4419
Switzerland,2004,7345.298828125,4419
Switzerland,2005,7408.60791015625,4419
Switzerland,2006,7480.31689453125,4419
Switzerland,2007,7560.14111328125,4419
Switzerland,2008,7646.5419921875,4419
Switzerland,2009,7737.31591796875,4419
Switzerland,2010,7830.5341796875,4419
Switzerland,2011,7925.81298828125,4419
Switzerland,2012,8022.6279296875,4419
Switzerland,2013,8118.71923828125,4419
Switzerland,2014,8211.3828125,4419
Switzerland,2015,8298.6630859375,4419
San Marino,1950,12.7810001373291,4751
San Marino,1951,12.91800022125244,4751
San Marino,1952,13.08800029754639,4751
San Marino,1953,13.28800010681152,4751
San Marino,1954,13.51500034332275,4751
San Marino,1955,13.76700019836426,4751
San Marino,1956,14.04399967193604,4751
San Marino,1957,14.34500026702881,4751
San Marino,1958,14.67000007629395,4751
San Marino,1959,15.02000045776367,4751
San Marino,1960,15.39299964904785,4751
San Marino,1961,15.78699970245361,4751
San Marino,1962,16.19700050354004,4751
San Marino,1963,16.61599922180176,4751
San Marino,1964,17.03300094604492,4751
San Marino,1965,17.44000053405762,4751
San Marino,1966,17.8390007019043,4751
San Marino,1967,18.22800064086914,4751
San Marino,1968,18.58699989318848,4751
San Marino,1969,18.89500045776367,4751
San Marino,1970,19.13599967956543,4751
San Marino,1971,19.29899978637695,4751
San Marino,1972,19.39599990844727,4751
San Marino,1973,19.46699905395508,4751
San Marino,1974,19.56500053405762,4751
San Marino,1975,19.73200035095215,4751
San Marino,1976,19.98100090026856,4751
San Marino,1977,20.30100059509277,4751
San Marino,1978,20.66300010681152,4751
San Marino,1979,21.02599906921387,4751
San Marino,1980,21.36300086975098,4751
San Marino,1981,21.66600036621094,4751
San Marino,1982,21.94400024414063,4751
San Marino,1983,22.20299911499023,4751
San Marino,1984,22.45499992370606,4751
San Marino,1985,22.70800018310547,4751
San Marino,1986,22.95899963378906,4751
San Marino,1987,23.20800018310547,4751
San Marino,1988,23.46299934387207,4751
San Marino,1989,23.73999977111816,4751
San Marino,1990,24.04500007629395,4751
San Marino,1991,24.38500022888184,4751
San Marino,1992,24.7549991607666,4751
San Marino,1993,25.14100074768066,4751
San Marino,1994,25.51899909973145,4751
San Marino,1995,25.875,4751
San Marino,1996,26.20100021362305,4751
San Marino,1997,26.50300025939941,4751
San Marino,1998,26.79500007629395,4751
San Marino,1999,27.09700012207031,4751
San Marino,2000,27.42000007629395,4751
San Marino,2001,27.77099990844727,4751
San Marino,2002,28.14200019836426,4751
San Marino,2003,28.52000045776367,4751
San Marino,2004,28.89100074768066,4751
San Marino,2005,29.24200057983398,4751
San Marino,2006,29.56800079345703,4751
San Marino,2007,29.87400054931641,4751
San Marino,2008,30.15999984741211,4751
San Marino,2009,30.43099975585938,4751
San Marino,2010,30.69000053405762,4751
San Marino,2011,30.9379997253418,4751
San Marino,2012,31.17200088500977,4751
San Marino,2013,31.39100074768066,4751
San Marino,2014,31.59499931335449,4751
San Marino,2015,31.7810001373291,4751
Turkey,1950,21238.49609375,4890
Turkey,1951,21806.35546875,4890
Turkey,1952,22393.931640625,4890
Turkey,1953,22999.017578125,4890
Turkey,1954,23619.46875,4890
Turkey,1955,24253.19921875,4890
Turkey,1956,24898.169921875,4890
Turkey,1957,25552.3984375,4890
Turkey,1958,26214.021484375,4890
Turkey,1959,26881.37890625,4890
Turkey,1960,27553.279296875,4890
Turkey,1961,28229.291015625,4890
Turkey,1962,28909.984375,4890
Turkey,1963,29597.046875,4890
Turkey,1964,30292.96875,4890
Turkey,1965,31000.16796875,4890
Turkey,1966,31718.265625,4890
Turkey,1967,32448.404296875,4890
Turkey,1968,33196.2890625,4890
Turkey,1969,33969.19921875,4890
Turkey,1970,34772.03125,4890
Turkey,1971,35608.078125,4890
Turkey,1972,36475.35546875,4890
Turkey,1973,37366.921875,4890
Turkey,1974,38272.69921875,4890
Turkey,1975,39185.63671875,4890
Turkey,1976,40100.6953125,4890
Turkey,1977,41020.2109375,4890
Turkey,1978,41953.10546875,4890
Turkey,1979,42912.3515625,4890
Turkey,1980,43905.7890625,4890
Turkey,1981,44936.8359375,4890
Turkey,1982,45997.94140625,4890
Turkey,1983,47072.6015625,4890
Turkey,1984,48138.19140625,4890
Turkey,1985,49178.078125,4890
Turkey,1986,50187.08984375,4890
Turkey,1987,51168.83984375,4890
Turkey,1988,52126.49609375,4890
Turkey,1989,53066.5703125,4890
Turkey,1990,53994.60546875,4890
Turkey,1991,54909.5078125,4890
Turkey,1992,55811.1328125,4890
Turkey,1993,56707.453125,4890
Turkey,1994,57608.76953125,4890
Turkey,1995,58522.3203125,4890
Turkey,1996,59451.48828125,4890
Turkey,1997,60394.10546875,4890
Turkey,1998,61344.875,4890
Turkey,1999,62295.6171875,4890
Turkey,2000,63240.15625,4890
Turkey,2001,64182.6953125,4890
Turkey,2002,65125.765625,4890
Turkey,2003,66060.1171875,4890
Turkey,2004,66973.5625,4890
Turkey,2005,67860.6171875,4890
Turkey,2006,68704.71875,4890
Turkey,2007,69515.4921875,4890
Turkey,2008,70344.359375,4890
Turkey,2009,71261.3046875,4890
Turkey,2010,72310.4140625,4890
Turkey,2011,73517,4890
Turkey,2012,74849.1875,4890
Turkey,2013,76223.640625,4890
Turkey,2014,77523.7890625,4890
Turkey,2015,78665.828125,4890
Estonia,1950,1100.998046875,4470
Estonia,1951,1113.246948242188,4470
Estonia,1952,1125.244995117188,4470
Estonia,1953,1136.906005859375,4470
Estonia,1954,1148.217041015625,4470
Estonia,1955,1159.238037109375,4470
Estonia,1956,1170.10498046875,4470
Estonia,1957,1181.025024414063,4470
Estonia,1958,1192.265014648438,4470
Estonia,1959,1204.116943359375,4470
Estonia,1960,1216.8310546875,4470
Estonia,1961,1230.52099609375,4470
Estonia,1962,1245.098022460938,4470
Estonia,1963,1260.239013671875,4470
Estonia,1964,1275.470947265625,4470
Estonia,1965,1290.43701171875,4470
Estonia,1966,1305.025024414063,4470
Estonia,1967,1319.284057617188,4470
Estonia,1968,1333.213012695313,4470
Estonia,1969,1346.85400390625,4470
Estonia,1970,1360.235961914063,4470
Estonia,1971,1373.336059570313,4470
Estonia,1972,1386.098999023438,4470
Estonia,1973,1398.496948242188,4470
Estonia,1974,1410.491943359375,4470
Estonia,1975,1422.069946289063,4470
Estonia,1976,1433.20703125,4470
Estonia,1977,1443.926025390625,4470
Estonia,1978,1454.308959960938,4470
Estonia,1979,1464.468017578125,4470
Estonia,1980,1474.487060546875,4470
